place_id,name,locality,rating,user_ratings_total,cuisines,primary_category
ChIJ2dVeRz235zsRTFDd_mtB_vQ,Al Ayamna Restaurant,Oshiwara,4.2,740.0,"Chinese, Indian, Lebanese Restaurant, Middle Eastern Restaurant, Restaurant",Indian
ChIJqasHD9u35zsRwK1g4IAXS3c,"Hitchki NESCO, Goregaon",Oshiwara,4.2,370.0,"Bar, Event Venue, Indian, Night Club, Restaurant",Indian
ChIJiaFqIS625zsRUAZFq8InZ2k,Markaz Restaurant,Oshiwara,4.0,3257.0,"Chinese, Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ66Q5-X235zsRB7_QzWpb9Bg,Suka Sukhi,Oshiwara,3.6,483.0,"Indian, Restaurant",Indian
ChIJT3dpYcy35zsRLxY5KTTMqhU,Hotel Swastik Restaurant And Bar,Oshiwara,3.9,2961.0,"Bar, Restaurant",Restaurant (General)
ChIJt3235U225zsR4m3EQFN1qEE,McDonald's,Oshiwara,4.4,5027.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJWWLXo0235zsRGmEgqnMMY3c,"Khandani Rajdhani, NESCO, Goregaon",Oshiwara,4.0,263.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJm-peOJa35zsRkXFlOxI2wBo,OYE PAAJI,Oshiwara,4.4,1526.0,"Indian, Restaurant",Indian
ChIJN0zV5SG35zsRlCzEJKhCK7w,Blue Tokai Coffee Roasters | Goregaon West,Oshiwara,4.2,159.0,Cafe,Cafe
ChIJcw4Smou35zsRA1jp2EueNOs,Third Wave Coffee,Oshiwara,4.9,363.0,Cafe,Cafe
ChIJ8bOh-4a35zsRt_nULBhIwgY,Coffee Connect Food Pvt Ltd.,Oshiwara,4.4,613.0,Cafe,Cafe
ChIJH6W0GLK35zsR0PT34Xrz6X0,Fleur Restaurant - The Fern Hotel Goregaon,Oshiwara,4.1,1214.0,"Breakfast, Buffet Restaurant, Cafe, Coffee, Fine Dining Restaurant, Food Store, Restaurant",Cafe
ChIJyzFhjbW35zsR2JKbgxJHqK8,Starbucks,Oshiwara,4.1,314.0,"Cafe, Coffee, Food Store",Cafe
ChIJoyAZJR235zsRyolA28rZndE,Garden Alfresco,Oshiwara,4.5,127.0,Cafe,Cafe
ChIJQydG1jC25zsRx_JHBgyEYAU,Cafe Tashkend,Oshiwara,4.2,1849.0,"Breakfast, Cafe, Chinese, Indian, Restaurant, Tea",Indian
ChIJ9_lCl4O35zsRJBhKRPr4ihY,Kruti Coffee | Goregaon West,Oshiwara,4.5,275.0,Cafe,Cafe
ChIJc0g10aO35zsRFQPpM2LRpqE,Chaayos Cafe at Siddhart Nagar,Oshiwara,2.7,47.0,Cafe,Cafe
ChIJq6qq6sq35zsRozhsDsKXO6o,Subway,Oshiwara,4.1,27.0,"Breakfast, Cafe, Fast Food Restaurant, Restaurant, Sandwich",Cafe
ChIJAf5Hq9G35zsRMsXvXubLYRc,Sapre' Swami Samarth Snacks Corner,Oshiwara,4.6,178.0,"Cafe, Restaurant",Cafe
ChIJNVeVQQC35zsR5gthVdQ6oAE,Myfroyoland Premium Frozen Yogurt - JVLR (Andheri East),Oshiwara,4.8,320.0,"Cafe, Catering Service, Confectionery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant, Vegetarian Restaurant",Cafe
ChIJlxfEELS35zsRG_cocG5Q-L8,Grind And Gather Cafe,Oshiwara,4.8,187.0,Cafe,Cafe
ChIJd6O3CyTJ5zsRPMvd_-4Mh6w,Starbucks,Oshiwara,4.8,13.0,"Cafe, Coffee, Food Store",Cafe
ChIJp8QVHCm35zsR1Ak7F59_4RA,Maharashtra Tea Center,Oshiwara,4.2,17.0,"Cafe, Coffee, Food Store",Cafe
ChIJxWWOdQC35zsRwZW0Oy1DvCQ,Nescafé & Maggi Hotspot,Oshiwara,4.8,75.0,"Cafe, Coffee, Food Store",Cafe
ChIJR4CBYG_J5zsRqcyc8FPCyeM,Tea Post,Oshiwara,3.6,29.0,"Cafe, Coffee, Food Store, Tea",Cafe
ChIJ1T9fbdy35zsRVaIr0K18IKg,Spice Of China,Oshiwara,4.4,982.0,"Chinese, Delivery, Dessert Restaurant, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJ-fW9d2W35zsR1zKGH8SPCSE,"Domino's Pizza | Shyam Nagar, Mumbai",Oshiwara,3.2,177.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJEZpMCO635zsRrAbVt2xKyrE,Lalco Cafe,Oshiwara,4.9,267.0,"American Restaurant, Chinese, Indian, Italian, Pizza, Restaurant, Takeaway",Indian
ChIJac_BNxe35zsRijKfI3wh4Qg,Sandwizzaa Goregaon East,Oshiwara,4.3,46.0,"Fast Food Restaurant, Restaurant, Sandwich, Takeaway, Vegetarian Restaurant",Fast Food
ChIJZTVumiG35zsR2AgvLkax2xg,"Domino's Pizza | Nesco Centre, Mumbai",Oshiwara,2.6,59.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJh6MmCi225zsRVrOWolQVNpA,Mumbai Central Juice Centre & Snacks,Oshiwara,4.3,197.0,"Fast Food Restaurant, Juice, Restaurant, Takeaway",Fast Food
ChIJGQ6oI1-35zsRCY8a5rmnxRw,"Pizza Hut | The Hub Mall Goregaon, Mumbai",Oshiwara,4.6,1774.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJnT4EE9y35zsREvG4cjtyngw,Ribbons and Balloons - The Cake Shop,Oshiwara,4.0,361.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Restaurant, Takeaway, Wholesaler",Bakery
ChIJo1DgBC625zsRc88Wf1xYYHg,CHUNKIES,Oshiwara,4.0,560.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJvdHTCgC35zsRAH2eRm3P4CM,Fries wallah,Oshiwara,5.0,31.0,"Restaurant, Takeaway",Restaurant (General)
ChIJpcct1Da25zsRrVFs99F5RS8,Irfan Shawarma King,Oshiwara,3.9,17.0,"Restaurant, Takeaway",Restaurant (General)
ChIJt78XWa235zsRI0JOR6_NsVg,Jumbo Vada Pav Center,Oshiwara,3.9,14.0,"Restaurant, Takeaway",Restaurant (General)
ChIJz8Gbz8i35zsRTSkBxr8ZD9c,Kavita's Andhra Spice,Oshiwara,5.0,2.0,"Restaurant, Takeaway",Restaurant (General)
ChIJz2t-1ja25zsRbVjBXmkdIU4,Amaan Food Point,Oshiwara,3.7,10.0,"Restaurant, Takeaway",Restaurant (General)
ChIJdXj1nzG25zsRgCncZiEn8Nc,Pibs Snacks Corner,Oshiwara,4.0,25.0,"Fast Food Restaurant, Restaurant, Takeaway, Vegetarian Restaurant",Fast Food
ChIJH0Ks_dO35zsRbMeyebbZp8E,Madhesiya Chana Shop,Oshiwara,3.3,3.0,"Restaurant, Takeaway",Restaurant (General)
ChIJu-DSbq635zsRjhj65GnaX3c,D D Wholesale Mart,Oshiwara,1.0,1.0,"Restaurant, Takeaway, Wholesaler",Restaurant (General)
ChIJQV62_NG35zsR7Km35xc7lRU,Shree Samarth Krupa Vada Pav Center,Oshiwara,4.0,8.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ8xKoorC35zsRrRZP__fjrR0,SANU'S PIZZERIA,Oshiwara,5.0,20.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ0yHwXWy35zsRK842OgkaSVk,Sheetal Sweets,Oshiwara,4.3,1912.0,"Bakery, Confectionery, Food Store, Wholesaler",Bakery
ChIJw6zraSy25zsR4izauw5aCis,24 Karat Range Of Mobile,Oshiwara,4.4,17.0,"Bakery, Food Store",Bakery
ChIJZyl72k225zsRiwUznnYXtqs,Eagle Bakery,Oshiwara,3.8,283.0,"Bakery, Food Store",Bakery
ChIJXxt3EQC35zsRWuiyUo1Weto,Bimbisar Nagar,Oshiwara,4.0,6.0,"Bakery, Food Store",Bakery
ChIJaw7C87m35zsRNi3Y5yfYy9A,Iyengar bakery,Oshiwara,3.0,8.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ2WRDPFC35zsRl89ey1RU8hw,Nexus plus pharmacy and supermarket,Oshiwara,2.6,101.0,"Asian Grocery Store, Bakery, Confectionery, Dessert, Food Delivery, Food Store, Grocery Store, Health, Ice Cream, Pharmacy, Storage, Wholesaler",Bakery
ChIJl-A-ddW35zsRbyLuddZ7EmM,New Kohinoor Bakery,Oshiwara,4.2,127.0,"Bakery, Food Store",Bakery
ChIJPQrZplq25zsRMAk8M-jFUdU,Joybox eggless cakery,Oshiwara,4.0,74.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ_____zC25zsRq4Sovao3pBw,Maharashtra Bakery,Oshiwara,4.3,73.0,"Bakery, Food Store",Bakery
ChIJ1w4ru9C35zsRNhmm_y_3tkU,Sahara Sweets,Oshiwara,4.8,89.0,"Bakery, Candy Store, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Bakery
ChIJ49APrOO35zsRFgBGFcxCXbU,7th Heaven,Oshiwara,4.0,241.0,"Bakery, Food Store",Bakery
ChIJ_____zC25zsR_lhwRAo6lSk,Monginis Cake Shop,Oshiwara,3.9,101.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJz9hBh8y35zsRChon2NZMV3s,Tasty bites,Oshiwara,4.4,61.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJi93EyHa35zsRqoS88jm9gZ8,Epilicious Cafe and Cakes- The Factory Outlet,Oshiwara,4.9,116.0,"Bakery, Cafe, Food Store",Cafe
ChIJfUObe8O35zsRe6rurEA4Inc,U2 Cake Jogeshwari,Oshiwara,5.0,12.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ0fDMKIO35zsRfCiQM8dDaow,Veena's Cake,Oshiwara,4.9,201.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJv1dCHAC35zsRCclw9sHZP-A,Mukesh,Oshiwara,,,"Bakery, Food Store",Bakery
ChIJK63rBu625zsRfWUzxDWCKJw,Infiniti Mall - Malad,Rani Sati Marg,4.5,77982.0,"Bowling Alley, Cell Phone Store, Clothing Store, Food Court, Jewelry Store, Restaurant, Shoe Store, Shopping Mall, Sports Activity Location, Sports Complex",Fast Food
ChIJ94e4aQC35zsRDq6zemG4pX8,"Sai Palace Grand Hotel & Restaurant, Malad",Rani Sati Marg,4.3,7484.0,"Banquet Hall, Buffet Restaurant, Event Venue, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJQVuEsfa25zsRhrWdU-l8WeE,Joey's Pizza,Rani Sati Marg,4.4,22484.0,"Fast Food Restaurant, Pizza, Restaurant",Pizza
ChIJ-UL_Wo235zsR_WJ08bxJ1Hc,Novaara Mumbai,Rani Sati Marg,4.0,1123.0,"Fine Dining Restaurant, Restaurant",Restaurant (General)
ChIJnTYz4ay35zsR3Zcqlsoq0dk,Udipi Vihar pure veg,Rani Sati Marg,4.1,13065.0,"Buffet Restaurant, Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJKXOPGPG25zsR9_8AiWqwCd0,Golden Leaf Banquet,Rani Sati Marg,4.5,1922.0,"Banquet Hall, Bar, Event Venue, Hotel, Lodging, Restaurant, Wedding Venue",Restaurant (General)
ChIJYSCohQG35zsRt39e13hHbR0,Warehouse - Kitchen & Bar,Rani Sati Marg,4.2,6919.0,"Bar, Night Club, Pub, Restaurant, Sports Club",Restaurant (General)
ChIJ3XGNlGC35zsRLq09gBkYWJ4,Baliboo,Rani Sati Marg,4.2,814.0,"Indian, Restaurant",Indian
ChIJm2Wkve625zsRB5BHOfydNfU,JIMIS BURGER ® - Malad,Rani Sati Marg,4.4,9315.0,"American Restaurant, Fast Food Restaurant, Hamburger Restaurant, Restaurant",Burger
ChIJlRQfvKa35zsR2f6eysCrgVc,The Munchbox: Veg Gourmet Kitchen,Rani Sati Marg,4.2,2632.0,"Asian Restaurant, Chinese, Indian, Italian, Mexican Restaurant, Pizza, Restaurant, Vegetarian Restaurant",Indian
ChIJ9Yp8OKS35zsR5ZIzP9l25eM,Queen Margherita's Pizzeria,Rani Sati Marg,4.3,1618.0,"Delivery, Food Delivery, Pizza, Restaurant, Takeaway",Pizza
ChIJLT6LZe625zsRJUOUG9uHFCs,Sigree Global Grill | Malad West,Rani Sati Marg,4.2,6771.0,"Buffet Restaurant, Restaurant",Restaurant (General)
ChIJTayTTlW25zsRLmnhoM4E13M,Hotel Lucky,Rani Sati Marg,3.8,3582.0,"Hotel, Lodging, Restaurant",Restaurant (General)
ChIJwyu44fa25zsRYODhoGT2SWs,Greens Veg Restaurant,Rani Sati Marg,4.1,6015.0,"Breakfast, Restaurant, Vegetarian Restaurant",Breakfast / Brunch
ChIJnY8Ms9u25zsREcJvS-u9cuU,Dessert Therapy,Rani Sati Marg,4.1,951.0,"Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant",Dessert
ChIJy0WY1ui25zsRZp42Q5Y5N5g,Silver Oaks,Rani Sati Marg,4.1,3773.0,"Bar, Chinese, Delivery, Food Delivery, Indian, Restaurant",Indian
ChIJmeSKZAG35zsRJHALp7D2q0c,Uncle's Kitchen (Since 1987),Rani Sati Marg,4.0,5596.0,"Chinese, Restaurant",Chinese
ChIJEe_RcLS35zsRtxkTnbidlNM,Banana Leaf Restaurant,Rani Sati Marg,4.0,1615.0,"Indian, Restaurant",Indian
ChIJl_peEdi25zsRBCjC-w22frw,Flags Restaurant & Banquets,Rani Sati Marg,4.6,749.0,"Banquet Hall, Event Venue, Restaurant",Restaurant (General)
ChIJT2-l5im35zsRARzeRV_DgYs,Green Tadka,Rani Sati Marg,4.3,4087.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJsdgZ4dq35zsRqoxBN6A46tg,D'aromas Coffee,Rani Sati Marg,4.1,158.0,Cafe,Cafe
ChIJVxZJof625zsRPQ4TvW_8kOA,McDonald's,Rani Sati Marg,4.4,5571.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJdUyxBu625zsRvRp5yU2sGF8,Starbucks,Rani Sati Marg,4.4,1632.0,"Cafe, Coffee, Food Store",Cafe
ChIJdwgZZQi35zsRvmlKfYt_F7Q,Barley Bistro & Bar,Rani Sati Marg,4.3,897.0,"Bar, Cafe, Night Club",Cafe
ChIJDRptvY635zsRg0OK3mq3OQg,The Brooks Bistro,Rani Sati Marg,4.8,588.0,Cafe,Cafe
ChIJ0SLUSai35zsR9477VfDWMG0,Goregaon SOCIAL,Rani Sati Marg,4.1,4870.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJ2-vDI1S35zsRapbi60wpHwo,Blue Tokai Coffee Roasters | Malad West,Rani Sati Marg,4.3,231.0,"Cafe, Coffee, Food Store",Cafe
ChIJw1aWXOi25zsRmQn10W89A2g,The Burrow Cafe,Rani Sati Marg,4.1,1528.0,"Bakery, Breakfast, Cafe, Food Store, Restaurant",Cafe
ChIJ9bIIFAC35zsRhI45xDiCT14,Blue Tokai Coffee Roasters | Goregaon East,Rani Sati Marg,4.2,76.0,Cafe,Cafe
ChIJm79Ncrm35zsRQNWqqXt3uSM,Tea Pea Café | Best Cafe in Malad | Goregaon,Rani Sati Marg,4.2,469.0,"Cafe, Tea",Cafe
ChIJ6SdC0Pu35zsR1Nf8WhIPufo,Café IDlish Goregaon,Rani Sati Marg,4.2,738.0,"Breakfast, Cafe, Fast Food Restaurant, Indian, Restaurant",Indian
ChIJcbQcXD-35zsR5-PGc9e5tdY,"Theobroma Bakery and Cake Shop - Malad West, Mumbai",Rani Sati Marg,4.1,213.0,"Bakery, Cafe, Confectionery, Dessert, Food Store, Restaurant",Cafe
ChIJszFhWfO35zsR1piLakAobB0,Sufi Irani Cafe,Rani Sati Marg,4.3,424.0,Cafe,Cafe
ChIJA4ye--225zsRpOaoZN5kZtk,McDonald's,Rani Sati Marg,4.3,1630.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJRYOr8bS35zsRD8ukcAjAwNM,Starbucks,Rani Sati Marg,4.3,992.0,"Cafe, Coffee, Food Store",Cafe
ChIJW-RNlOa35zsRT3Wj3-LMwQ4,Third Wave Coffee,Rani Sati Marg,4.7,815.0,"Cafe, Coffee, Food Store",Cafe
ChIJw2ZbGve25zsRH-m0H39ajnM,Café Coffee Day,Rani Sati Marg,4.0,1508.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJ-49Bvu625zsRRpBltFsrzkk,The Belgian Waffle Co,Rani Sati Marg,4.3,971.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJPeKsNqi35zsRrac5wT3wmfM,Starbucks,Rani Sati Marg,4.4,3241.0,"Cafe, Coffee, Food Store",Cafe
ChIJdfR3tKm35zsRQP8SvggNk8w,McDonald's,Rani Sati Marg,4.2,3800.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJIXE61qK35zsRtUvBDJrwUu4,JIMIS BURGER ® - Goregaon (Delivery Exclusive),Rani Sati Marg,4.4,197.0,"American Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJCxxb7ei35zsRiyocuQJP0ug,GOOD FLIPPIN' BURGERS®,Rani Sati Marg,4.8,1216.0,"American Restaurant, Fast Food Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJRWD6WAC35zsREcATsEnHECE,Radhe Dhokla Malad,Rani Sati Marg,3.9,69.0,"Restaurant, Takeaway",Restaurant (General)
ChIJA9CSSQS35zsRqG3EhpDz5R8,Bande Khan,Rani Sati Marg,3.9,96.0,"Restaurant, Takeaway",Restaurant (General)
ChIJqZQb17nJ5zsRGTaThr7Rcg0,"Domino's Pizza | Malad West, Mumbai",Rani Sati Marg,3.6,1499.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJGTnUfUG35zsREHhh28IJflc,Persia Darbar,Rani Sati Marg,3.6,92.0,"Restaurant, Takeaway",Restaurant (General)
ChIJVVVVZcu25zsRe-b8f1Laf2E,"Domino's Pizza | Malad East, Mumbai",Rani Sati Marg,3.3,1192.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ2bfT18K35zsRMfFoOQ0TCk0,"Pizza Hut | SV Road Malad West, Mumbai",Rani Sati Marg,4.0,182.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJdTfSGu625zsRRPX39xTpqZ4,KFC,Rani Sati Marg,4.0,3802.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJbW7705C35zsRIb4sj2nwJUU,Borivali Biryani Centre Malad (BBC),Rani Sati Marg,3.7,108.0,"Restaurant, Takeaway",Restaurant (General)
ChIJcQmYLui25zsRz8-HjGH_TEk,Café Coffee Day,Rani Sati Marg,4.1,647.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJCfTHtKm35zsRM3yczNYh7Xk,KFC,Rani Sati Marg,4.1,2561.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJq3oRu-625zsRqliaRTVT1sQ,"Domino's Pizza | Evershine nagar, Mumbai",Rani Sati Marg,3.2,431.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJT9icN5O35zsRKIQUDpnrFL4,The Hunger Booth,Rani Sati Marg,4.8,156.0,"Asian Restaurant, Delivery, Food Delivery, Japanese Restaurant, Korean Restaurant, Ramen Restaurant, Restaurant, Takeaway, Vegetarian Restaurant",Japanese
ChIJQ-omEP225zsRPigbhZx1rkY,Ashok Khaman House,Rani Sati Marg,4.2,194.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJo8U6Be625zsRE4ZtIvvvd84,Burger King,Rani Sati Marg,4.2,1557.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJ0ZCFFCy35zsR2M1JNZGPhfs,PizzaExpress,Rani Sati Marg,4.6,2291.0,"Bar, Cafe, Delivery, Fast Food Restaurant, Fine Dining Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ4Y_vOWe35zsRCNeIfLelAbU,House Of Biryan,Rani Sati Marg,4.3,118.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ____vwe35zsRa78RefzEyWo,Oberoi Mall,Rani Sati Marg,4.4,90701.0,"Bakery, Donut Shop, Food Store, Shopping Mall",Bakery
ChIJrTQE-mK35zsRALTqY8XTXyY,Cremure Malad,Rani Sati Marg,4.3,769.0,"Bakery, Food Store",Bakery
ChIJc9hy1WO35zsR0aSY5gQGZmM,"BloomsFlora | Flower Delivery India | Flowers, Cakes, Gift Hampers, Plants, & Chocolates",Rani Sati Marg,4.0,358.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Florist, Food Store, Gift Shop, Wholesaler",Bakery
ChIJ3VyHDZ635zsRea_IyvzOQR4,Bakers & More (Kandivali West - Shankar Galli),Rani Sati Marg,4.9,49.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJi9pDGfy25zsREarigSpLOfA,Merwans Cakes Stop,Rani Sati Marg,4.2,2788.0,"Bakery, Food Store",Bakery
ChIJ72tU0_q25zsRX0VobO12vs8,Mother's Bakery,Rani Sati Marg,4.1,1260.0,"Bakery, Food Store",Bakery
ChIJG_4S0oG35zsRbWSJGlinX2c,Merwans Cake Stop,Rani Sati Marg,3.6,319.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJUxaIC0235zsRfXOAXGNhMm4,Crystal wine shop malad,Rani Sati Marg,3.8,38.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJCbHAVAC35zsRFUCVFMCiFJA,Malad West Mumbai,Rani Sati Marg,4.0,19.0,"Bakery, Food Store",Bakery
ChIJAzeQTCK35zsRrczokLE0PNM,The Cookie Dough Cafe,Rani Sati Marg,4.9,931.0,"Bakery, Confectionery, Dessert, Food Store, Restaurant, Wholesaler",Bakery
ChIJ2YVR8SG35zsRE-GDIJPuRnY,V K Snacks Corner,Rani Sati Marg,3.8,1121.0,"Bakery, Fast Food Restaurant, Food Store, Restaurant",Bakery
ChIJ6cE4QRG35zsRbyjoVLfSMGI,The Belgian Waffle Co,Rani Sati Marg,4.6,148.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJF6BHzoO35zsRA2Hj99n7n9g,Monginis Cake Shop,Rani Sati Marg,4.5,155.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJ7yprBfe25zsRzlLwi39oZeA,Hangout Cakes & Gourmet Foods,Rani Sati Marg,3.9,338.0,"Bakery, Food Store, Grocery Store",Bakery
ChIJ430dtKm35zsRP8gyhGpSR3A,The Belgian Waffle Co.,Rani Sati Marg,4.2,217.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJN0r5HnLO5zsRN3sF2SB1htw,Sardar,Girgaon,3.8,31120.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJa-FQg_rO5zsRwEFCXCiiq2s,Bachelorr's - Chowpatty (Since 1930's),Girgaon,4.1,15086.0,"Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Ice Cream, Juice, Restaurant, Sandwich, Takeaway",Dessert
ChIJv1jz-3LO5zsRpFXz9jp-Qm0,Swati Snacks,Girgaon,4.3,5834.0,"Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJWdMhyA_O5zsRiv3BLcD2kAE,Revival Restaurant - Pure Veg and Jain Restaurant | Sea Facing Restaurant | Pet Friendly Restaurant,Girgaon,4.0,2434.0,"Bar, Chinese, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJTU1VFRHO5zsRpAj6TlihFbc,Soam,Girgaon,4.3,5918.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJlQyFWQ7O5zsRhj2od_rB1kU,Sukh Sagar,Girgaon,4.1,9991.0,"Indian, Restaurant",Indian
ChIJr2_eFUDO5zsRF5eXqf59kWA,Sarvi Restaurant,Girgaon,4.2,8404.0,"Indian, Restaurant",Indian
ChIJn_PM5A7O5zsRzWGOBUUidgE,Cream Centre | Chowpatty,Girgaon,4.5,5338.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJ5Vs8c5XP5zsRP3HFPzAnHd4,Third Wave Coffee,Girgaon,4.7,687.0,"Cafe, Coffee, Food Store",Cafe
ChIJ9V_vpw7O5zsREewg379AS7c,Café New York,Girgaon,4.2,3397.0,"Bar, Bar And Grill, Breakfast, Cafe, Chinese, Coffee, Food Store, Restaurant",Chinese
ChIJHUxv6Q7O5zsRQJs0E14rqbA,Starbucks Coffee,Girgaon,4.4,3994.0,"Cafe, Coffee, Food Store",Cafe
ChIJX2ocofbP5zsRgqo7yUZpssw,Cafe Srinivasa,Girgaon,4.3,422.0,"Cafe, Coffee, Confectionery, Dessert, Food Store, Ice Cream, Indian, Juice, Restaurant",Indian
ChIJA_kpBpXP5zsRj3VjiAH8a_o,Aim Gaming Cafe,Girgaon,4.5,290.0,"Cafe, Internet Cafe",Cafe
ChIJMwi1AgzO5zsRi5VbjRoPCas,Kobe Sizzlers,Girgaon,4.0,3527.0,"American Restaurant, Breakfast, Cafe, Coffee, Fast Food Restaurant, Food Store, Restaurant, Steak House",Cafe
ChIJeRiNAGvO5zsR2r8eR1V89sQ,McDonald's,Girgaon,4.2,6010.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJaTx10XTO5zsRjUPfLpDBRos,Starbucks,Girgaon,4.4,1568.0,"Cafe, Coffee, Food Store",Cafe
ChIJ75M2_w7O5zsR6Dfb-RM0Ef8,Cafe Ideal,Girgaon,4.1,3082.0,"Breakfast, Cafe, Coffee, Food Store, Liquor Store, Restaurant",Cafe
ChIJc4Z0-5_P5zsRG1CHQT7pbBs,Third Wave Coffee,Girgaon,4.8,749.0,"Cafe, Coffee, Food Store",Cafe
ChIJu2Bf_w7O5zsRfqc5Q89xCS0,The Belgian Waffle Co,Girgaon,4.3,1247.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJ5XHZOkDO5zsRr4P-kotfZxo,Rolex Restaurant,Girgaon,3.8,1552.0,"Breakfast, Cafe, Chinese, Hotel, Indian, Lodging, Restaurant",Indian
ChIJY1_4F0DO5zsRbMmPuGUtC0w,Cafe Sagar,Girgaon,4.4,753.0,"Cafe, Restaurant",Cafe
ChIJg-sgJwDP5zsRjftsHYd04os,Hav Coffee,Girgaon,3.3,65.0,"Cafe, Coffee, Food Store",Cafe
ChIJh28Gm_TP5zsR4w1c_MI_JRM,The Chocolate Heaven Charni Road,Girgaon,3.8,181.0,Cafe,Cafe
ChIJWxLDZQDP5zsRN9Wg_XX7nSY,KFC,Girgaon,3.0,45.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
